dep,nomdep,codecommune,nomcommune,statut1999,codecommune2,dep2
13,BOUCHES-DU-RHONE,13100,SAINT-REMY-DE-PROVENCE,1,13100,13
13,BOUCHES-DU-RHONE,13101,SAINT-SAVOURNIN,1,13101,13
13,BOUCHES-DU-RHONE,13102,SAINT-VICTORET,1,13102,13
13,BOUCHES-DU-RHONE,13103,SALON-DE-PROVENCE,1,13103,13
13,BOUCHES-DU-RHONE,13104,SAUSSET-LES-PINS,1,13104,13
13,BOUCHES-DU-RHONE,13105,SENAS,1,13105,13
13,BOUCHES-DU-RHONE,13106,SEPTEMES-LES-VALLONS,1,13106,13
13,BOUCHES-DU-RHONE,13107,SIMIANE-COLLONGUE,1,13107,13
13,BOUCHES-DU-RHONE,13108,TARASCON,1,13108,13
13,BOUCHES-DU-RHONE,13109,THOLONET,1,13109,13
13,BOUCHES-DU-RHONE,13110,TRETS,1,13110,13
13,BOUCHES-DU-RHONE,13111,VAUVENARGUES,1,13111,13
13,BOUCHES-DU-RHONE,13112,VELAUX,1,13112,13
13,BOUCHES-DU-RHONE,13113,VENELLES,1,13113,13
13,BOUCHES-DU-RHONE,13114,VENTABREN,1,13114,13
13,BOUCHES-DU-RHONE,13115,VERNEGUES,1,13115,13
13,BOUCHES-DU-RHONE,13116,VERQUIERES,1,13116,13
13,BOUCHES-DU-RHONE,13117,VITROLLES,1,13117,13
13,BOUCHES-DU-RHONE,13118,COUDOUX,1,13118,13
13,BOUCHES-DU-RHONE,13119,CARNOUX-EN-PROVENCE,1,13119,13
14,CALVADOS,14001,ABLON,1,14001,14
14,CALVADOS,14002,ACQUEVILLE,1,14002,14
14,CALVADOS,14003,AGY,1,14003,14
14,CALVADOS,14004,AIGNERVILLE,1,14004,14
14,CALVADOS,14005,AIRAN,1,14005,14
14,CALVADOS,14006,AMAYE-SUR-ORNE,1,14006,14
14,CALVADOS,14007,AMAYE-SUR-SEULLES,1,14007,14
14,CALVADOS,14008,AMBLIE,1,14008,14
14,CALVADOS,14009,AMFREVILLE,1,14009,14
14,CALVADOS,14010,AMMEVILLE,2,14697,14
14,CALVADOS,14011,ANCTOVILLE,1,14011,14
14,CALVADOS,14012,ANGERVILLE,1,14012,14
14,CALVADOS,14013,ANGOVILLE,1,14013,14
14,CALVADOS,14014,ANGUERNY,1,14014,14
14,CALVADOS,14015,ANISY,1,14015,14
14,CALVADOS,14016,ANNEBAULT,1,14016,14
14,CALVADOS,14017,ANNEBECQ,2,14352,14
14,CALVADOS,14018,ARCLAIS,3,14655,14
14,CALVADOS,14019,ARGANCHY,1,14019,14
14,CALVADOS,14020,ARGENCES,1,14020,14
14,CALVADOS,14021,ARROMANCHES-LES-BAINS,1,14021,14
14,CALVADOS,14022,ASNELLES,1,14022,14
14,CALVADOS,14023,ASNIERES-EN-BESSIN,1,14023,14
14,CALVADOS,14024,AUBERVILLE,1,14024,14
14,CALVADOS,14025,AUBIGNY,1,14025,14
14,CALVADOS,14026,AUDRIEU,1,14026,14
14,CALVADOS,14027,AUNAY-SUR-ODON,1,14027,14
14,CALVADOS,14028,AUQUAINVILLE,1,14028,14
14,CALVADOS,14029,AUTELS-SAINT-BAZILE,1,14029,14
14,CALVADOS,14030,AUTHIE,1,14030,14
14,CALVADOS,14031,AUTHIEUX-PAPION,1,14031,14
14,CALVADOS,14032,AUTHIEUX-SUR-CALONNE,1,14032,14
14,CALVADOS,14033,AUVILLARS,1,14033,14
14,CALVADOS,14034,AVENAY,1,14034,14
14,CALVADOS,14035,BALLEROY,1,14035,14
14,CALVADOS,14036,BANNEVILLE-LA-CAMPAGNE,1,14036,14
14,CALVADOS,14037,BANNEVILLE-SUR-AJON,1,14037,14
14,CALVADOS,14038,BANVILLE,1,14038,14
14,CALVADOS,14039,BARBERY,1,14039,14
14,CALVADOS,14040,BARBEVILLE,1,14040,14
14,CALVADOS,14041,BARNEVILLE-LA-BERTRAN,1,14041,14
14,CALVADOS,14042,BARON-SUR-ODON,1,14042,14
14,CALVADOS,14043,BAROU-EN-AUGE,1,14043,14
14,CALVADOS,14044,BASLY,1,14044,14
14,CALVADOS,14045,BASSENEVILLE,1,14045,14
14,CALVADOS,14046,BAVENT,1,14046,14
14,CALVADOS,14047,BAYEUX,1,14047,14
14,CALVADOS,14048,BAYNES,3,14614,14
14,CALVADOS,14049,BAZENVILLE,1,14049,14
14,CALVADOS,14050,BAZOQUE,1,14050,14
14,CALVADOS,14051,BEAUFOUR,2,14231,14
14,CALVADOS,14052,BEAULIEU,1,14052,14
14,CALVADOS,14053,BEAUMAIS,1,14053,14
14,CALVADOS,14054,BEAUMESNIL,1,14054,14
14,CALVADOS,14055,BEAUMONT-EN-AUGE,1,14055,14
14,CALVADOS,14056,BAUQUAY,1,14056,14
14,CALVADOS,14057,BELLENGREVILLE,1,14057,14
14,CALVADOS,14058,BELLOU,1,14058,14
14,CALVADOS,14059,BENERVILLE-SUR-MER,1,14059,14
14,CALVADOS,14060,BENOUVILLE,1,14060,14
14,CALVADOS,14061,BENY-BOCAGE,1,14061,14
14,CALVADOS,14062,BENY-SUR-MER,1,14062,14
14,CALVADOS,14063,BERNESQ,1,14063,14
14,CALVADOS,14064,BERNIERES-D'AILLY,1,14064,14
14,CALVADOS,14065,BERNIERES-LE-PATRY,1,14065,14
14,CALVADOS,14066,BERNIERES-SUR-MER,1,14066,14
14,CALVADOS,14067,BERVILLE,2,14697,14
14,CALVADOS,14068,BIEVILLE-BEUVILLE,1,14068,14
14,CALVADOS,14069,BEUVILLERS,1,14069,14
14,CALVADOS,14070,BEUVRON-EN-AUGE,1,14070,14
14,CALVADOS,14071,BIEVILLE-EN-AUGE,3,14527,14
14,CALVADOS,14072,BIEVILLE-SUR-ORNE,3,14068,14
14,CALVADOS,14073,BIGNE,1,14073,14
14,CALVADOS,14074,BILLY,1,14074,14
14,CALVADOS,14075,BISSIERES,1,14075,14
14,CALVADOS,14076,BLAINVILLE-SUR-ORNE,1,14076,14
14,CALVADOS,14077,BLANGY-LE-CHATEAU,1,14077,14
14,CALVADOS,14078,BLAY,1,14078,14
14,CALVADOS,14079,BLONVILLE-SUR-MER,1,14079,14
14,CALVADOS,14080,BO,1,14080,14
14,CALVADOS,14081,BOISSEY,1,14081,14
14,CALVADOS,14082,BOISSIERE,1,14082,14
14,CALVADOS,14083,BONNEBOSQ,1,14083,14
14,CALVADOS,14084,BONNEMAISON,1,14084,14
14,CALVADOS,14085,BONNEVILLE-LA-LOUVET,1,14085,14
14,CALVADOS,14086,BONNEVILLE-SUR-TOUQUES,1,14086,14
14,CALVADOS,14087,BONNOEIL,1,14087,14
14,CALVADOS,14088,BONS-TASSILLY,1,14088,14
14,CALVADOS,14089,BOUGY,1,14089,14
14,CALVADOS,14090,BOULON,1,14090,14
14,CALVADOS,14091,BOURGEAUVILLE,1,14091,14
14,CALVADOS,14092,BOURGUEBUS,1,14092,14
14,CALVADOS,14093,BRANVILLE,1,14093,14
14,CALVADOS,14094,BRAY-LA-CAMPAGNE,3,14268,14
14,CALVADOS,14095,BRECY,3,14577,14
14,CALVADOS,14096,BREMOY,1,14096,14
14,CALVADOS,14097,BRETTEVILLE-LE-RABET,1,14097,14
14,CALVADOS,14098,BRETTEVILLE-L'ORGUEILLEUSE,1,14098,14
14,CALVADOS,14099,BRETTEVILLE-SUR-DIVES,1,14099,14
14,CALVADOS,14100,BRETTEVILLE-SUR-LAIZE,1,14100,14
14,CALVADOS,14101,BRETTEVILLE-SUR-ODON,1,14101,14
14,CALVADOS,14102,BREUIL-EN-AUGE,1,14102,14
14,CALVADOS,14103,BREUIL-EN-BESSIN,1,14103,14
14,CALVADOS,14104,BREVEDENT,1,14104,14
14,CALVADOS,14105,BREVIERE,1,14105,14
14,CALVADOS,14106,BREVILLE,1,14106,14
14,CALVADOS,14107,BRICQUEVILLE,1,14107,14
14,CALVADOS,14108,BROCOTTES,3,14335,14
14,CALVADOS,14109,BROUAY,1,14109,14
14,CALVADOS,14110,BRUCOURT,1,14110,14
14,CALVADOS,14111,BUCEELS,1,14111,14
14,CALVADOS,14112,BULLY,2,14266,14
14,CALVADOS,14113,BURCY,1,14113,14
14,CALVADOS,14114,BURES-SUR-DIVES,2,14712,14
14,CALVADOS,14115,BURES-LES-MONTS,1,14115,14
14,CALVADOS,14116,BU-SUR-ROUVRES,1,14116,14
14,CALVADOS,14117,CABOURG,1,14117,14
14,CALVADOS,14118,CAEN,1,14118,14
14,CALVADOS,14119,CAGNY,1,14119,14
14,CALVADOS,14120,CAHAGNES,1,14120,14
14,CALVADOS,14121,CAHAGNOLLES,1,14121,14
14,CALVADOS,14122,CAINE,1,14122,14
14,CALVADOS,14123,CAIRON,1,14123,14
14,CALVADOS,14124,CAMBE,1,14124,14
14,CALVADOS,14125,CAMBES-EN-PLAINE,1,14125,14
14,CALVADOS,14126,CAMBREMER,1,14126,14
14,CALVADOS,14127,CAMPAGNOLLES,1,14127,14
14,CALVADOS,14128,CAMPANDRE-VALCONGRAIN,1,14128,14
14,CALVADOS,14129,CAMPEAUX,1,14129,14
14,CALVADOS,14130,CAMPIGNY,1,14130,14
14,CALVADOS,14131,CANAPVILLE,1,14131,14
14,CALVADOS,14132,CANCHY,1,14132,14
14,CALVADOS,14133,CANON,2,14431,14
14,CALVADOS,14134,CANTELOUP,1,14134,14
14,CALVADOS,14135,CARCAGNY,1,14135,14
14,CALVADOS,14136,CARDONVILLE,1,14136,14
14,CALVADOS,14137,CARPIQUET,1,14137,14
14,CALVADOS,14138,CARTIGNY-L'EPINAY,1,14138,14
14,CALVADOS,14139,CARVILLE,1,14139,14
14,CALVADOS,14140,CASTILLON,1,14140,14
14,CALVADOS,14141,CASTILLON-EN-AUGE,1,14141,14
14,CALVADOS,14142,CASTILLY,1,14142,14
14,CALVADOS,14143,CAUMONT-L'EVENTE,1,14143,14
14,CALVADOS,14144,CAUMONT-SUR-ORNE,1,14144,14
14,CALVADOS,14145,CAUVICOURT,1,14145,14
14,CALVADOS,14146,CAUVILLE,1,14146,14
14,CALVADOS,14147,CERNAY,1,14147,14
14,CALVADOS,14148,CERQUEUX,1,14148,14
14,CALVADOS,14149,CESNY-AUX-VIGNES-OUEZY,1,14149,14
14,CALVADOS,14150,CESNY-BOIS-HALBOUT,1,14150,14
14,CALVADOS,14151,CHAMP-DU-BOULT,1,14151,14
14,CALVADOS,14152,CHAPELLE-ENGERBOLD,1,14152,14
14,CALVADOS,14153,CHAPELLE-HAUTE-GRUE,1,14153,14
14,CALVADOS,14154,CHAPELLE-YVON,1,14154,14
14,CALVADOS,14155,CHEFFREVILLE-TONNENCOURT,1,14155,14
14,CALVADOS,14156,CHENEDOLLE,1,14156,14
14,CALVADOS,14157,CHEUX,1,14157,14
14,CALVADOS,14158,CHICHEBOVILLE,1,14158,14
14,CALVADOS,14159,CHOUAIN,1,14159,14
14,CALVADOS,14160,CINTHEAUX,1,14160,14
14,CALVADOS,14161,CLARBEC,1,14161,14
14,CALVADOS,14162,CLECY,1,14162,14
14,CALVADOS,14163,CLEVILLE,1,14163,14
14,CALVADOS,14164,CLINCHAMPS-SUR-ORNE,1,14164,14
14,CALVADOS,14165,COLLEVILLE-SUR-MER,1,14165,14
14,CALVADOS,14166,COLLEVILLE-MONTGOMERY,1,14166,14
14,CALVADOS,14167,COLOMBELLES,1,14167,14
14,CALVADOS,14168,COLOMBIERES,1,14168,14
14,CALVADOS,14169,COLOMBIERS-SUR-SEULLES,1,14169,14
14,CALVADOS,14170,COLOMBY-SUR-THAON,1,14170,14
14,CALVADOS,14171,COMBRAY,1,14171,14
14,CALVADOS,14172,COMMES,1,14172,14
14,CALVADOS,14173,CONDE-SUR-IFS,1,14173,14
14,CALVADOS,14174,CONDE-SUR-NOIREAU,1,14174,14
14,CALVADOS,14175,CONDE-SUR-SEULLES,1,14175,14
14,CALVADOS,14176,CONTEVILLE,1,14176,14
14,CALVADOS,14177,COQUAINVILLIERS,1,14177,14
14,CALVADOS,14178,CORBON,1,14178,14
14,CALVADOS,14179,CORDEBUGLE,1,14179,14
14,CALVADOS,14180,CORDEY,1,14180,14
14,CALVADOS,14181,CORMELLES-LE-ROYAL,1,14181,14
14,CALVADOS,14182,CORMOLAIN,1,14182,14
14,CALVADOS,14183,COSSESSEVILLE,1,14183,14
14,CALVADOS,14184,COTTUN,1,14184,14
14,CALVADOS,14185,COUDRAY-RABUT,1,14185,14
14,CALVADOS,14186,COULOMBS,1,14186,14
14,CALVADOS,14187,COULONCES,1,14187,14
14,CALVADOS,14188,COULVAIN,1,14188,14
14,CALVADOS,14189,COUPESARTE,1,14189,14
14,CALVADOS,14190,COURCY,1,14190,14
14,CALVADOS,14191,COURSEULLES-SUR-MER,1,14191,14
14,CALVADOS,14192,COURSON,1,14192,14
14,CALVADOS,14193,COURTONNE-LA-MEURDRAC,1,14193,14
14,CALVADOS,14194,COURTONNE-LES-DEUX-EGLISES,1,14194,14
14,CALVADOS,14195,COURVAUDON,1,14195,14
14,CALVADOS,14196,CREPON,1,14196,14
14,CALVADOS,14197,CRESSERONS,1,14197,14
14,CALVADOS,14198,CRESSEVEUILLE,1,14198,14
14,CALVADOS,14199,CRESSONNIERE,2,14621,14
14,CALVADOS,14200,CREULLY,1,14200,14
14,CALVADOS,14201,CREVECOEUR-EN-AUGE,1,14201,14
14,CALVADOS,14202,CRICQUEBOEUF,1,14202,14
14,CALVADOS,14203,CRICQUEVILLE-EN-AUGE,1,14203,14
14,CALVADOS,14204,CRICQUEVILLE-EN-BESSIN,1,14204,14
14,CALVADOS,14205,CRISTOT,1,14205,14
14,CALVADOS,14206,CROCY,1,14206,14
14,CALVADOS,14207,CROISILLES,1,14207,14
14,CALVADOS,14208,CROISSANVILLE,1,14208,14
14,CALVADOS,14209,CROUAY,1,14209,14
14,CALVADOS,14210,CROUPTE,1,14210,14
14,CALVADOS,14211,CULEY-LE-PATRY,1,14211,14
14,CALVADOS,14212,CULLY,1,14212,14
14,CALVADOS,14213,CURCY-SUR-ORNE,1,14213,14
14,CALVADOS,14214,CUSSY,1,14214,14
14,CALVADOS,14215,CUVERVILLE,1,14215,14
14,CALVADOS,14216,DAMBLAINVILLE,1,14216,14
14,CALVADOS,14217,DAMPIERRE,1,14217,14
14,CALVADOS,14218,DANESTAL,1,14218,14
14,CALVADOS,14219,DANVOU-LA-FERRIERE,1,14219,14
14,CALVADOS,14220,DEAUVILLE,1,14220,14
14,CALVADOS,14221,DEMOUVILLE,1,14221,14
14,CALVADOS,14222,DESERT,1,14222,14
14,CALVADOS,14223,DETROIT,1,14223,14
14,CALVADOS,14224,DEUX-JUMEAUX,1,14224,14
14,CALVADOS,14225,DIVES-SUR-MER,1,14225,14
14,CALVADOS,14226,DONNAY,1,14226,14
14,CALVADOS,14227,DOUVILLE-EN-AUGE,1,14227,14
14,CALVADOS,14228,DOUVRES-LA-DELIVRANDE,1,14228,14
14,CALVADOS,14229,DOZULE,1,14229,14
14,CALVADOS,14230,DRUBEC,1,14230,14
14,CALVADOS,14231,BEAUFOUR-DRUVAL,1,14231,14
14,CALVADOS,14232,DUCY-SAINTE-MARGUERITE,1,14232,14
14,CALVADOS,14233,ECAJEUL,2,14422,14
14,CALVADOS,14234,ECOTS,2,14697,14
14,CALVADOS,14235,ECRAMMEVILLE,1,14235,14
14,CALVADOS,14236,ELLON,1,14236,14
14,CALVADOS,14237,EMIEVILLE,1,14237,14
14,CALVADOS,14238,ENGLESQUEVILLE-EN-AUGE,1,14238,14
14,CALVADOS,14239,ENGLESQUEVILLE-LA-PERCEE,1,14239,14
14,CALVADOS,14240,EPANEY,1,14240,14
14,CALVADOS,14241,EPINAY-SUR-ODON,1,14241,14
14,CALVADOS,14242,EPRON,1,14242,14
14,CALVADOS,14243,EQUEMAUVILLE,1,14243,14
14,CALVADOS,14244,ERAINES,1,14244,14
14,CALVADOS,14245,ERNES,1,14245,14
14,CALVADOS,14246,ESCOVILLE,1,14246,14
14,CALVADOS,14247,ESCURES-SUR-FAVIERES,2,14735,14
14,CALVADOS,14248,ESPINS,1,14248,14
14,CALVADOS,14249,ESQUAY-NOTRE-DAME,1,14249,14
14,CALVADOS,14250,ESQUAY-SUR-SEULLES,1,14250,14
14,CALVADOS,14251,ESSON,1,14251,14
14,CALVADOS,14252,ESTREES-LA-CAMPAGNE,1,14252,14
14,CALVADOS,14253,ESTRY,1,14253,14
14,CALVADOS,14254,ETERVILLE,1,14254,14
14,CALVADOS,14255,ETOUVY,1,14255,14
14,CALVADOS,14256,ETREHAM,1,14256,14
14,CALVADOS,14257,EVRECY,1,14257,14
14,CALVADOS,14258,FALAISE,1,14258,14
14,CALVADOS,14259,FAMILLY,1,14259,14
14,CALVADOS,14260,FAUGUERNON,1,14260,14
14,CALVADOS,14261,FAULQ,1,14261,14
14,CALVADOS,14262,FERRIERE-AU-DOYEN,2,14629,14
14,CALVADOS,14263,FERRIERE-DUVAL,3,14219,14
14,CALVADOS,14264,FERRIERE-HARANG,1,14264,14
14,CALVADOS,14265,FERVAQUES,1,14265,14
14,CALVADOS,14266,FEUGUEROLLES-BULLY,1,14266,14
14,CALVADOS,14267,FEUGUEROLLES-SUR-SEULLES,2,14011,14
14,CALVADOS,14268,FIERVILLE-BRAY,1,14268,14
14,CALVADOS,14269,FIERVILLE-LES-PARCS,1,14269,14
14,CALVADOS,14270,FIRFOL,1,14270,14
14,CALVADOS,14271,FLEURY-SUR-ORNE,1,14271,14
14,CALVADOS,14272,FOLIE,1,14272,14
14,CALVADOS,14273,FOLLETIERE-ABENON,1,14273,14
14,CALVADOS,14274,FONTAINE-ETOUPEFOUR,1,14274,14
14,CALVADOS,14275,FONTAINE-HENRY,1,14275,14
14,CALVADOS,14276,FONTAINE-LE-PIN,1,14276,14
14,CALVADOS,14277,FONTENAY-LE-MARMION,1,14277,14
14,CALVADOS,14278,FONTENAY-LE-PESNEL,1,14278,14
14,CALVADOS,14279,FONTENERMONT,1,14279,14
14,CALVADOS,14280,FORMENTIN,1,14280,14
14,CALVADOS,14281,FORMIGNY,1,14281,14
14,CALVADOS,14282,FOULOGNES,1,14282,14
14,CALVADOS,14283,FOURCHES,1,14283,14
14,CALVADOS,14284,FOURNEAUX-LE-VAL,1,14284,14
14,CALVADOS,14285,FOURNET,1,14285,14
14,CALVADOS,14286,FOURNEVILLE,1,14286,14
14,CALVADOS,14287,FRENOUVILLE,1,14287,14
14,CALVADOS,14288,FRESNE-CAMILLY,1,14288,14
14,CALVADOS,14289,FRESNE-LA-MERE,1,14289,14
14,CALVADOS,14290,FRESNEY-LE-PUCEUX,1,14290,14
14,CALVADOS,14291,FRESNEY-LE-VIEUX,1,14291,14
14,CALVADOS,14292,FRIARDEL,1,14292,14
14,CALVADOS,14293,FUMICHON,1,14293,14
14,CALVADOS,14294,GARCELLES-SECQUEVILLE,1,14294,14
14,CALVADOS,14295,GARNETOT,2,14697,14
14,CALVADOS,14296,GAST,1,14296,14
14,CALVADOS,14297,GAVRUS,1,14297,14
14,CALVADOS,14298,GEFOSSE-FONTENAY,1,14298,14
14,CALVADOS,14299,GENNEVILLE,1,14299,14
14,CALVADOS,14300,GERROTS,1,14300,14
14,CALVADOS,14301,GIBERVILLE,1,14301,14
14,CALVADOS,14302,GLANVILLE,1,14302,14
14,CALVADOS,14303,GLOS,1,14303,14
14,CALVADOS,14304,GONNEVILLE-SUR-HONFLEUR,1,14304,14
14,CALVADOS,14305,GONNEVILLE-SUR-MER,1,14305,14
14,CALVADOS,14306,GONNEVILLE-EN-AUGE,1,14306,14
14,CALVADOS,14307,GOUPILLIERES,1,14307,14
14,CALVADOS,14308,GOUSTRANVILLE,1,14308,14
14,CALVADOS,14309,GOUVIX,1,14309,14
14,CALVADOS,14310,GRAINVILLE-LANGANNERIE,1,14310,14
14,CALVADOS,14311,GRAINVILLE-SUR-ODON,1,14311,14
14,CALVADOS,14312,GRANDCAMP-MAISY,1,14312,14
14,CALVADOS,14313,GRANDCHAMP-LE-CHATEAU,1,14313,14
14,CALVADOS,14314,GRANDMESNIL,2,14697,14
14,CALVADOS,14315,GRANDOUET,2,14126,14
14,CALVADOS,14316,GRANGUES,1,14316,14
14,CALVADOS,14317,GRAVERIE,1,14317,14
14,CALVADOS,14318,GRAYE-SUR-MER,1,14318,14
14,CALVADOS,14319,GRENTHEVILLE,1,14319,14
14,CALVADOS,14320,GRIMBOSQ,1,14320,14
14,CALVADOS,14321,GRISY,2,14735,14
14,CALVADOS,14322,GUERON,1,14322,14
14,CALVADOS,14323,HAM,3,14335,14
14,CALVADOS,14324,HAMARS,1,14324,14
14,CALVADOS,14325,HERMANVILLE-SUR-MER,1,14325,14
14,CALVADOS,14326,HERMIVAL-LES-VAUX,1,14326,14
14,CALVADOS,14327,HEROUVILLE-SAINT-CLAIR,1,14327,14
14,CALVADOS,14328,HEROUVILLETTE,1,14328,14
14,CALVADOS,14329,HEULAND,1,14329,14
14,CALVADOS,14330,HEURTEVENT,1,14330,14
14,CALVADOS,14331,HIEVILLE,1,14331,14
14,CALVADOS,14332,HOGUETTE,1,14332,14
14,CALVADOS,14333,HONFLEUR,1,14333,14
14,CALVADOS,14334,HOTELLERIE,1,14334,14
14,CALVADOS,14335,HOTOT-EN-AUGE,1,14335,14
14,CALVADOS,14336,HOTTOT-LES-BAGUES,1,14336,14
14,CALVADOS,14337,HOUBLONNIERE,1,14337,14
14,CALVADOS,14338,HOULGATE,1,14338,14
14,CALVADOS,14339,HUBERT-FOLIE,1,14339,14
14,CALVADOS,14340,HUPPAIN,2,14515,14
14,CALVADOS,14341,IFS,1,14341,14
14,CALVADOS,14342,ISIGNY-SUR-MER,1,14342,14
14,CALVADOS,14343,ISLES-BARDEL,1,14343,14
14,CALVADOS,14344,JANVILLE,1,14344,14
14,CALVADOS,14345,JORT,1,14345,14
14,CALVADOS,14346,JUAYE-MONDAYE,1,14346,14
14,CALVADOS,14347,JURQUES,1,14347,14
14,CALVADOS,14348,JUVIGNY-SUR-SEULLES,1,14348,14
14,CALVADOS,14349,LAIZE-LA-VILLE,1,14349,14
14,CALVADOS,14350,LANDE-SUR-DROME,1,14350,14
14,CALVADOS,14351,LANDE-VAUMONT,3,14584,14
14,CALVADOS,14352,LANDELLES-ET-COUPIGNY,1,14352,14
14,CALVADOS,14353,LANDES-SUR-AJON,1,14353,14
14,CALVADOS,14354,LANGRUNE-SUR-MER,1,14354,14
14,CALVADOS,14355,LANTHEUIL,1,14355,14
14,CALVADOS,14356,LASSON,1,14356,14
14,CALVADOS,14357,LASSY,1,14357,14
14,CALVADOS,14358,LEAUPARTIE,1,14358,14
14,CALVADOS,14359,LECAUDE,1,14359,14
14,CALVADOS,14360,LEFFARD,1,14360,14
14,CALVADOS,14361,LENAULT,1,14361,14
14,CALVADOS,14362,LESSARD-ET-LE-CHENE,1,14362,14
14,CALVADOS,14363,LIEURY,2,14697,14
14,CALVADOS,14364,LINGEVRES,1,14364,14
14,CALVADOS,14365,LION-SUR-MER,1,14365,14
14,CALVADOS,14366,LISIEUX,1,14366,14
14,CALVADOS,14367,LISON,1,14367,14
14,CALVADOS,14368,LISORES,1,14368,14
14,CALVADOS,14369,LITTEAU,1,14369,14
14,CALVADOS,14370,MOLAY-LITTRY,1,14370,14
14,CALVADOS,14371,LIVAROT,1,14371,14
14,CALVADOS,14372,LIVRY,1,14372,14
14,CALVADOS,14373,LOCHEUR,1,14373,14
14,CALVADOS,14374,LOGES,1,14374,14
14,CALVADOS,14375,LOGES-SAULCES,1,14375,14
14,CALVADOS,14376,LONGRAYE,1,14376,14
14,CALVADOS,14377,LONGUES-SUR-MER,1,14377,14
14,CALVADOS,14378,LONGUEVILLE,1,14378,14
14,CALVADOS,14379,LONGVILLERS,1,14379,14
14,CALVADOS,14380,LOUCELLES,1,14380,14
14,CALVADOS,14381,LOUVAGNY,1,14381,14
14,CALVADOS,14382,LOUVIERES,1,14382,14
14,CALVADOS,14383,LOUVIGNY,1,14383,14
14,CALVADOS,14384,LUC-SUR-MER,1,14384,14
14,CALVADOS,14385,MAGNY-EN-BESSIN,1,14385,14
14,CALVADOS,14386,MAGNY-LA-CAMPAGNE,1,14386,14
14,CALVADOS,14387,MAGNY-LE-FREULE,1,14387,14
14,CALVADOS,14388,MAISONCELLES-LA-JOURDAN,1,14388,14
14,CALVADOS,14389,MAISONCELLES-PELVEY,1,14389,14
14,CALVADOS,14390,MAISONCELLES-SUR-AJON,1,14390,14
14,CALVADOS,14391,MAISONS,1,14391,14
14,CALVADOS,14392,MAISY,3,14312,14
14,CALVADOS,14393,MAIZET,1,14393,14
14,CALVADOS,14394,MAIZIERES,1,14394,14
14,CALVADOS,14395,MALLOUE,1,14395,14
14,CALVADOS,14396,MALTOT,1,14396,14
14,CALVADOS,14397,MANDEVILLE-EN-BESSIN,1,14397,14
14,CALVADOS,14398,MANERBE,1,14398,14
14,CALVADOS,14399,MANNEVILLE-LA-PIPARD,1,14399,14
14,CALVADOS,14400,MANOIR,1,14400,14
14,CALVADOS,14401,MANVIEUX,1,14401,14
14,CALVADOS,14402,MARAIS-LA-CHAPELLE,1,14402,14
14,CALVADOS,14403,MAROLLES,1,14403,14
14,CALVADOS,14404,MARTAINVILLE,1,14404,14
14,CALVADOS,14405,MARTIGNY-SUR-L'ANTE,1,14405,14
14,CALVADOS,14406,MARTRAGNY,1,14406,14
14,CALVADOS,14407,MATHIEU,1,14407,14
14,CALVADOS,14408,MAY-SUR-ORNE,1,14408,14
14,CALVADOS,14409,MERVILLE-FRANCEVILLE-PLAGE,1,14409,14
14,CALVADOS,14410,MERY-CORBON,1,14410,14
14,CALVADOS,14411,MESLAY,1,14411,14
14,CALVADOS,14412,MESNIL-AU-GRAIN,1,14412,14
14,CALVADOS,14413,MESNIL-AUZOUF,1,14413,14
14,CALVADOS,14414,MESNIL-BACLEY,1,14414,14
14,CALVADOS,14415,MESNIL-BENOIST,1,14415,14
14,CALVADOS,14416,MESNIL-CAUSSOIS,1,14416,14
14,CALVADOS,14417,MESNIL-CLINCHAMPS,1,14417,14
14,CALVADOS,14418,MESNIL-DURAND,1,14418,14
14,CALVADOS,14419,MESNIL-EUDES,1,14419,14
14,CALVADOS,14420,MESNIL-GERMAIN,1,14420,14
14,CALVADOS,14421,MESNIL-GUILLAUME,1,14421,14
14,CALVADOS,14422,MESNIL-MAUGER,1,14422,14
14,CALVADOS,14423,MESNIL-PATRY,1,14423,14
14,CALVADOS,14424,MESNIL-ROBERT,1,14424,14
14,CALVADOS,14425,MESNIL-SIMON,1,14425,14
14,CALVADOS,14426,MESNIL-SUR-BLANGY,1,14426,14
14,CALVADOS,14427,MESNIL-VILLEMENT,1,14427,14
14,CALVADOS,14428,MESTRY,3,14142,14
14,CALVADOS,14429,MEULLES,1,14429,14
14,CALVADOS,14430,MEUVAINES,1,14430,14
14,CALVADOS,14431,MEZIDON-CANON,1,14431,14
14,CALVADOS,14432,MISSY,1,14432,14
14,CALVADOS,14433,MITTOIS,1,14433,14
14,CALVADOS,14434,MOLAY,3,14370,14
14,CALVADOS,14435,MONCEAUX,1,14435,14
14,CALVADOS,14436,MONCEAUX-EN-BESSIN,1,14436,14
14,CALVADOS,14437,MONDEVILLE,1,14437,14
14,CALVADOS,14438,MONDRAINVILLE,1,14438,14
14,CALVADOS,14439,MONFREVILLE,1,14439,14
14,CALVADOS,14440,MONTAMY,1,14440,14
14,CALVADOS,14441,MONT-BERTRAND,1,14441,14
14,CALVADOS,14442,MONTCHAMP,1,14442,14
14,CALVADOS,14443,MONTCHAUVET,1,14443,14
14,CALVADOS,14444,MONTEILLE,1,14444,14
14,CALVADOS,14445,MONTFIQUET,1,14445,14
14,CALVADOS,14446,MONTIGNY,1,14446,14
14,CALVADOS,14447,MONTPINCON,2,14697,14
